Distance,Speed,Angle,Relative_Speed,Score_AEB,Score_Evitement,Class
33.93088509753889,34.78331133087824,-8.883391463878528,-1.8698157037992935,-1.0,-1.0,3
38.30505119141715,58.414690495534195,2.4389422033127914,-32.458421389745254,1.0,-1.0,0
48.01646950502918,51.71492604388425,18.180485948958662,-8.359287751353335,-1.0,1.0,2
20.568193190259997,92.9750900329177,27.78793249066465,23.440096184942085,-1.0,-1.0,3
14.732307522876221,61.42126526229363,28.012287636026713,-4.65770883651501,1.0,1.0,1
48.61908277014151,48.0977492937102,-2.6712556260794216,1.1353420155800649,-1.0,-1.0,3
24.23711620698664,42.112843996058494,-20.685521802152167,3.3793826404950096,-1.0,-1.0,3
67.64177147888601,102.19422748779661,23.285729343818318,-8.993120319726863,-1.0,1.0,2
44.84088804948841,32.930943343815635,0.9027226895522489,14.22702069762915,-1.0,-1.0,3
83.60246321366807,60.5238697932742,-4.105710392522354,-20.541959591804428,-1.0,-1.0,3
70.62597999622041,56.57917556598922,12.136883621132498,23.69028741014381,-1.0,-1.0,3
32.61193085544002,61.84078629794298,16.69549856882046,7.825741902621218,-1.0,-1.0,3
83.5614605367297,83.40469171544609,-28.200846461194775,13.395834623952233,-1.0,-1.0,3
80.86690703468658,107.54108177010713,2.8205555497601225,-21.150909383002862,-1.0,-1.0,3
39.9728811449571,27.34277887336343,12.171751277816234,32.9088367363181,-1.0,-1.0,3
30.256154185163922,88.82782273346356,-22.802594965770204,22.751302640832975,-1.0,-1.0,3
68.8845593895476,25.720015993100453,8.648662334746895,29.03138317089894,-1.0,-1.0,3
15.69574339371236,10.732313619647702,-17.11397339981608,8.029501219814094,-1.0,-1.0,3
21.591003842560614,10.871790621131028,-22.266909528264083,-25.641669626474474,1.0,1.0,1
2.7215024355985404,108.56734628708325,11.59997401806762,-7.575822751866102,1.0,1.0,1
79.11858899520956,103.09625180872624,-24.01702723560819,14.296480322158729,-1.0,-1.0,3
67.15538394601914,45.85923685790931,-25.008833297808295,17.705870369200696,-1.0,-1.0,3
71.10620710538085,81.39455267248479,12.506053718573114,6.623306491053384,-1.0,-1.0,3
78.51144504015285,26.497098324912102,27.64294287837717,-33.278229393882974,-1.0,1.0,2
46.973746002757316,92.94968488122585,5.2479035120020185,-17.07907879054848,1.0,-1.0,0
57.73663720338359,119.82325083537233,-17.05629283199687,-0.6806910376968958,-1.0,1.0,2
15.70010581651043,113.913543541572,29.923821142729977,7.188432743872333,1.0,1.0,1
13.223947206525397,79.73255519188433,26.40637298948282,-19.99582589975241,1.0,1.0,1
67.50349025546622,59.16833131017729,20.955042830286615,19.54778435949138,-1.0,-1.0,3
48.16742820202699,50.305484144113116,-16.359331311662757,-18.194140862782625,1.0,1.0,1
57.3931384351565,40.43050312526971,-20.79796627377174,7.039991478906437,-1.0,-1.0,3
76.9698880267705,19.41553876814663,22.80545144541098,-24.515033084648955,-1.0,1.0,2
64.20239536005789,33.05086577033121,-27.30422713237094,-24.55979332298606,-1.0,1.0,2
56.25078126448359,71.45103033801098,3.983200180096148,7.683764300645258,-1.0,-1.0,3
56.80230175305053,39.899646714255454,-26.064726170148905,17.588511866852336,-1.0,-1.0,3
31.787109610135996,89.80730203939216,-20.509564825482144,27.776140225787344,-1.0,-1.0,3
5.020147787658062,94.45662771750989,-7.555140207811874,30.458680038378304,-1.0,-1.0,3
44.798304144771514,62.43019306490829,-1.4548101556537425,1.2982876092133822,-1.0,-1.0,3
23.02929793631386,109.61088268790868,10.159658029323495,-20.86997065117892,1.0,1.0,1
42.03580708501434,99.68073665484768,29.942128802445964,-21.936936317327,1.0,1.0,1
85.63350118028028,18.554531429067186,18.49748434488904,-5.30946550380429,-1.0,-1.0,3
24.926069614803392,98.27417817287754,12.622798814204927,-7.244962925992045,1.0,1.0,1
7.71366868552847,101.27619871172143,-23.682540380441353,-12.00193485147539,1.0,1.0,1
29.57562141815566,48.12628901923807,26.112249002139173,5.966124354901176,-1.0,-1.0,3
30.772188261134993,64.22887208735641,-10.81967397291302,25.166851070325727,-1.0,-1.0,3
66.86781844323572,17.712519134617757,-13.137020344289212,-21.65835133878563,-1.0,1.0,2
56.589150929445275,39.25117234327905,2.938842873036066,-5.80859194766353,-1.0,-1.0,3
78.82202449242853,114.66098647721955,-19.75567607885005,28.649948711677816,-1.0,-1.0,3
67.10272695208398,112.63522752429756,-10.720084999792743,-30.825041854517178,1.0,1.0,1
41.82591242112691,85.1206771705844,-26.33533753642463,-10.163310721699151,1.0,1.0,1
81.7739976972714,12.013828005940656,20.93079224996371,-28.227209979227002,-1.0,1.0,2
18.363346150954982,12.631895180624351,5.906198921246158,1.8819987700492504,-1.0,-1.0,3
4.225783167118327,75.45594077200649,-8.15260554049971,3.918579438236577,1.0,1.0,1
10.824690356012892,35.327737613238696,15.371950796738666,-29.432401769262846,1.0,1.0,1
72.79121635845213,81.6869888494535,21.93420902469024,-29.879943752980786,1.0,1.0,1
47.26396856463597,20.54742373823154,-6.695912157166102,4.490209372419976,-1.0,-1.0,3
17.804634345292975,118.62100225367743,-14.546179442593,29.145055735184776,-1.0,-1.0,3
51.102387960129626,22.61597808995931,4.885926083364886,19.026490676751692,-1.0,-1.0,3
16.926586065890504,47.037724322170085,15.766040150447964,28.07448609311792,-1.0,-1.0,3
70.23939675761812,20.745471516924166,15.772237845365858,-30.122593600514158,-1.0,1.0,2
45.72331500625501,52.245502766675735,-0.9094570942342912,11.420874450591498,-1.0,-1.0,3
39.34008015745528,47.00706067473066,21.180234788290818,-3.819933480398568,-1.0,1.0,2
31.5481847364919,81.02709908259061,-29.135961296113326,26.779564000400576,-1.0,-1.0,3
63.76769412565107,104.51931310543536,-18.545201879393403,-30.765133518742047,1.0,1.0,1
37.45763583423226,99.12388660782446,28.25045209702906,-8.917338913943492,1.0,1.0,1
10.589692092977899,90.61690782961044,2.314871703370706,9.549418168970234,1.0,-1.0,0
13.564578407810501,119.76008135789854,-17.04178917667517,13.73961985718097,1.0,1.0,1
96.26597112585242,14.79636592417723,16.480740512635577,-12.978441155396688,-1.0,-1.0,3
91.04090768934549,96.85040581359544,1.1032847004911552,-31.347232023112866,-1.0,-1.0,3
70.57129911345346,24.33407108794927,-28.10109573105112,-0.9386018276491228,-1.0,-1.0,3
28.05525622303292,76.89183379277706,-19.691849466864888,1.1867259371745789,1.0,1.0,1
96.97928498007694,99.22802776805179,-15.049685342592692,32.73481925567379,-1.0,-1.0,3
78.31758858864787,82.75316289773131,-2.0267717469423765,27.186284953141076,-1.0,-1.0,3
72.25523853758158,22.60102272279963,17.67940429210696,7.808264999779283,-1.0,-1.0,3
46.03742721009129,30.2240362516775,-4.86329740224447,-13.195926981539944,-1.0,-1.0,3
28.679673060825586,107.57033699484687,-6.611725539789813,-33.017801838049664,1.0,-1.0,0
11.446314291042931,110.1759132945891,24.37075089724567,11.522080239991283,1.0,1.0,1
90.45503486129648,92.1099438513003,-5.271490175534421,0.9448013042795012,-1.0,-1.0,3
46.666076403693886,42.29375401957228,9.194269624647205,-27.71311201580204,1.0,1.0,1
21.83160974993257,37.55109329565583,21.211957983694646,8.2821114301534,-1.0,-1.0,3
31.983749166763946,17.929086000985286,9.203870895555738,16.31255920854705,-1.0,-1.0,3
58.7635177563058,61.4665591031946,21.848258995439807,-24.133297854919334,1.0,1.0,1
19.323732728044707,53.40786274247313,26.081472975099125,5.2699028319482295,-1.0,1.0,2
85.9481998410528,36.95747479104845,-23.126756286272318,1.703615815925886,-1.0,-1.0,3
76.33491392385059,81.52345940078094,-7.845073126424083,-19.228868918817597,-1.0,-1.0,3
72.50736968319181,32.77899245591481,7.309956939432546,23.205666593514962,-1.0,-1.0,3
44.345117897960165,19.780093213635418,9.972447273737366,-19.462243938999634,-1.0,1.0,2
63.476266388839434,57.55652088251511,0.4017817223651292,15.289810915270166,-1.0,-1.0,3
59.241600953448085,89.97674739209363,21.77530310995015,-22.792901743023634,1.0,1.0,1
65.68496695237235,30.234369496379728,7.1460474974660855,-1.6216941467407082,-1.0,-1.0,3
10.275543471709131,74.66257308128709,26.823352450666576,23.074187085627216,-1.0,-1.0,3
42.74912541271974,19.615587178181332,-13.744314835262191,8.35200053661596,-1.0,-1.0,3
6.078189038465463,39.55459720103002,23.654009814640624,-3.7216993563028424,1.0,1.0,1
50.41110028596285,101.84128177362724,-23.23900490660404,-23.457899308283892,1.0,1.0,1
34.326398808612964,26.152097204983512,28.004826409435168,1.0887382781418822,-1.0,-1.0,3
16.163370508872596,83.28026108189256,20.905494449201854,7.898329763729571,1.0,1.0,1
12.133490836810061,11.5709369957359,-17.656861394007404,21.58338242583408,-1.0,-1.0,3
59.58916807341578,70.38651483818529,-0.41202447602926995,-27.627883906622912,-1.0,-1.0,3
18.718110916614837,36.6660203678241,0.10964091882994964,-11.850753140813943,1.0,-1.0,0
92.66177160092613,34.474358619031,12.505112998898788,8.943086159570292,-1.0,-1.0,3
58.943991690638704,65.46964728604931,14.311573757450113,-33.2601853382639,1.0,1.0,1
35.99324084441403,118.64763449143814,-22.292723783810455,-25.787536088674578,1.0,1.0,1
59.909718165178845,35.77527944503246,-15.08150266693973,-7.126589895186665,-1.0,-1.0,3
4.234779360910355,70.69643770687915,-23.553771919274,-7.161594009764091,1.0,1.0,1
95.93880289766165,51.702151572819254,-22.626724924871937,-14.07355914362476,-1.0,-1.0,3
49.26573682040422,86.43585348385608,9.238679291506664,24.88510030888925,-1.0,-1.0,3
78.70805227052804,112.25865674477325,-1.8618013828903628,-3.6968493957827278,-1.0,-1.0,3
10.10753999239898,56.454255571059655,3.380001589105028,-12.84508734732075,1.0,-1.0,0
49.69251642213971,109.95343239740649,16.408081034514467,-11.703460554237537,1.0,1.0,1
50.08928544674305,110.85680773040527,-7.8181130739036,-13.15825619295116,1.0,-1.0,0
93.90699258754832,105.86136075941587,16.671834118541902,27.74193150749077,-1.0,-1.0,3
58.02934913285539,37.27346026375723,-8.298119124349668,-24.97066462238081,-1.0,1.0,2
48.40196130358147,87.16227666704668,26.004943172261875,-12.474186043939884,1.0,1.0,1
28.16361498300557,47.22214328147684,23.022009936262798,29.43773119355599,-1.0,-1.0,3
34.49376173957011,30.82612625988255,10.124513101726599,-31.539076648815023,1.0,1.0,1
53.025895442210704,60.75670335904432,29.312168089026173,14.28127086837128,-1.0,-1.0,3
45.01332310989458,62.94464751774939,24.9488392493369,-18.772555400197785,1.0,1.0,1
4.117983828272382,81.1023915143907,12.400323893693113,-27.337989608482737,1.0,1.0,1
82.97660857104707,45.326876337150814,-9.923764711430113,0.5632998305742021,-1.0,-1.0,3
89.82375564029714,18.81378240704206,-14.047079861967857,-12.054152845385676,-1.0,-1.0,3
15.744410721863856,41.85835833023917,3.373194552586696,-4.786780364926383,1.0,-1.0,0
56.29554206682684,100.03957082200542,-0.41758156493516907,9.796477758900863,-1.0,-1.0,3
12.640422631273468,105.00115487922974,-1.3251677822974628,-0.8230403465228662,1.0,-1.0,0
67.87952911790154,17.65659795869851,7.3463752587970035,23.41314517285543,-1.0,-1.0,3
29.560910816222815,32.34262483815307,-5.153816324797518,-32.932365957570916,1.0,-1.0,0
66.62341819980637,16.60037943336807,9.728578258612636,-3.027902103954034,-1.0,-1.0,3
73.24547220011449,64.97897840722703,-18.17211396526023,24.448601793358854,-1.0,-1.0,3
77.32745420793039,29.039990987074205,22.071906562909298,15.086926840612954,-1.0,-1.0,3
12.558612703677863,95.60763691751191,17.933493827095276,11.806892840056811,1.0,1.0,1
91.76916082348558,100.41169016196412,-6.171708345963879,3.7680438256035416,-1.0,-1.0,3
24.56097110769832,64.72904812105892,5.16310545297307,29.297415939368896,-1.0,-1.0,3
5.666430505265618,61.19180392704755,-1.8295710685684057,1.724356504446284,1.0,-1.0,0
56.37554200036537,68.99844330706193,-7.001626406984126,-26.06653427350459,-1.0,-1.0,3
38.350383818519,36.38791700056474,17.86177097138922,16.443130679321598,-1.0,-1.0,3
83.31939482697649,86.19830114045794,9.071182411806774,32.5431969041611,-1.0,-1.0,3
81.20864426230158,84.39843479998106,-0.5427243899858887,23.824523766213773,-1.0,-1.0,3
33.0796114966261,25.71842352773591,24.1922730102364,-19.46293780045422,1.0,1.0,1
95.384140716835,43.77860484522111,-14.327544603912594,26.44742597190512,-1.0,-1.0,3
30.509948137731627,62.511622319979686,21.24769270465093,18.221052121541526,-1.0,-1.0,3
52.47559866470802,110.26041687559068,7.55738919341082,-32.836911727376915,1.0,-1.0,0
27.08457887562507,27.898339826131462,-10.940846696245721,26.95591745055902,-1.0,-1.0,3
93.73226986479841,17.987938316889547,-7.868631251144727,-27.988650719071405,-1.0,-1.0,3
18.13156612303778,24.640854575987717,0.03091725305591808,-5.8650386920112325,-1.0,-1.0,3
6.401240700448241,35.78836406915939,20.31849818402401,-27.10501233202991,1.0,1.0,1
44.63951188029772,77.13610917552133,-9.860827418664272,16.009892199947494,-1.0,-1.0,3
99.25280527747204,13.376559755047063,12.35589792367756,-1.654098196131109,-1.0,-1.0,3
89.38437209298156,13.707166956690847,-13.406847051993157,-26.370942674561483,-1.0,-1.0,3
75.36358590678103,107.82476029994287,-12.63008572367157,16.87652135499785,-1.0,-1.0,3
89.29766410609544,23.111118304675184,-9.376969295744615,-4.111311540144666,-1.0,-1.0,3
89.5577706903906,46.05556665180065,-0.7925542399635646,3.4086061806803443,-1.0,-1.0,3
52.848119317872005,49.66680977496273,-29.770647355977054,-2.292858831657181,-1.0,-1.0,3
32.96104707941771,97.41748634638188,22.82413975240533,28.637054223011162,-1.0,-1.0,3
77.65721834687683,110.33080917018276,-21.432928437836257,-13.895174132774997,-1.0,1.0,2
66.84280379044058,94.86001776887424,-2.776396763727199,15.317746471597701,-1.0,-1.0,3
38.61845742962359,65.14624897556466,12.51771749528779,22.708522668861917,-1.0,-1.0,3
11.257733470028496,69.54434138209558,-3.1543748854939793,16.496736295671482,-1.0,-1.0,3
75.18538191220455,58.2441979789938,-26.20518971084193,-28.155938745425303,-1.0,1.0,2
27.721130560440738,117.82707884730122,-9.093591902963162,-0.2581166116650664,1.0,1.0,1
93.80768875231037,115.7139594629409,7.414923532216399,5.149073282795413,-1.0,-1.0,3
25.615116350557106,93.70329371760229,26.405944981386888,20.618835527093694,-1.0,-1.0,3
14.03027737632563,106.89281722564864,-21.891073323321606,-3.362940363244597,1.0,1.0,1
83.4490418682408,71.0433694367498,-15.015450668264478,10.207344995211521,-1.0,-1.0,3
17.021863029200418,71.91764554803427,27.29916582243652,-11.66912806266831,1.0,1.0,1
19.568294199458432,91.92078424098858,-25.877474781728527,-4.145723762572057,1.0,1.0,1
60.739513569042664,48.600054894669164,29.895682978121314,7.166191128953358,-1.0,-1.0,3
87.70708000207152,82.76351409290217,10.64044998017637,30.4158343958267,-1.0,-1.0,3
21.250597240028178,56.51585500745052,-17.249617479096415,19.291061572820432,-1.0,-1.0,3
32.41171994420929,111.40073508651913,12.054882933480535,2.4096631901113525,1.0,1.0,1
78.1856741476354,49.136001948357894,-13.212937723317346,-9.771886989080457,-1.0,-1.0,3
97.2389897539748,79.9799091557923,13.028090643273188,-26.601744832698337,-1.0,1.0,2
51.07263624782955,12.159800739293512,-15.311329646399983,-17.159141894633123,-1.0,1.0,2
16.101955250022577,74.01443938253718,-20.13508039834257,-12.838549864376699,1.0,1.0,1
3.365756195403751,95.31232749321109,-16.849613898285334,-3.6703612517649873,1.0,1.0,1
24.506290939887815,101.62986033551188,-5.68020437236386,-29.471937340004345,1.0,-1.0,0
14.918577343079061,106.52142881547948,-13.919543807178659,-18.2110818173151,1.0,1.0,1
68.41055001406004,65.56075473050879,22.889176492881816,5.911245031033253,-1.0,-1.0,3
13.93958545359605,74.52118393142865,22.557753647311827,26.42734001195395,-1.0,-1.0,3
51.62033329882203,44.987677924934395,14.657400726827973,8.147618791214818,-1.0,-1.0,3
70.03771869300287,114.88787690907897,-27.860949475600783,0.4624544920786562,-1.0,1.0,2
58.94942770364843,79.55346434866497,-20.237357477695987,-7.639323203338979,-1.0,1.0,2
21.578013862685648,38.17625093658198,17.033266546435954,-4.892869255820326,1.0,1.0,1
80.80420356586174,108.10676405093432,25.803887304191903,23.746660980359465,-1.0,-1.0,3
72.10989870234856,80.08200391656227,-24.00786947812499,13.129550104541124,-1.0,-1.0,3
74.4204323837231,85.29702751969239,-24.65214468746094,9.533997951359098,-1.0,-1.0,3
14.843659652616699,23.906622229088665,14.133255825795509,32.07943700881933,-1.0,-1.0,3
14.12787275773377,12.292863894091305,-10.337240394882002,-19.102192806075806,1.0,1.0,1
92.90112999863774,74.62349875782421,-0.6174849199433332,-8.406806755774152,-1.0,-1.0,3
40.96266299484418,28.50369489615351,-22.770754200745646,13.670581661886438,-1.0,-1.0,3
31.492971794532096,85.72130278367263,19.124152033576607,-19.001941592574752,1.0,1.0,1
49.881236444450266,76.42731405503652,21.298877756567705,16.24773587121929,-1.0,-1.0,3
66.96069285083108,45.87844643542624,-12.316206566702753,-3.6785870106820795,-1.0,-1.0,3
95.65107919060306,57.95998930496388,-25.116238169887477,-31.683247792128412,-1.0,1.0,2
30.07173023444139,101.22587854657114,14.389009801028301,-26.93550983880128,1.0,1.0,1
92.63122607257866,84.79124054385534,16.642729320272068,1.1306312284085749,-1.0,-1.0,3
4.436230155853119,44.100760522467574,-0.017253887725235728,-30.582490164692953,1.0,-1.0,0
56.40940814802882,65.18035062692573,22.453624267054195,23.47292831281309,-1.0,-1.0,3
64.12956094474634,59.95984283142108,14.37365715604242,-24.79064288481756,-1.0,1.0,2
12.377945567573823,15.312346558998168,13.100380543104016,31.028860813407185,-1.0,-1.0,3
15.753280512263439,49.4327974943519,4.7906815254061925,17.409793336677275,-1.0,-1.0,3
43.073203292997775,23.42061243268509,25.17117641159186,8.021759265965997,-1.0,-1.0,3
96.69072739003181,28.75526418566923,4.563915901162339,2.390452641649908,-1.0,-1.0,3
60.41217021696854,47.095924541834435,14.515497037088267,10.032354241410161,-1.0,-1.0,3
93.4362757168207,119.52294593654815,9.938299554429676,-12.721402429312242,-1.0,1.0,2
80.82736973007113,75.44180150581124,-6.182085337062542,29.41795576591832,-1.0,-1.0,3
47.80339695241857,44.070208594435954,3.1963383344840466,-8.96666531251272,-1.0,-1.0,3
78.90681802671438,28.078590227195072,-17.23631684175873,25.11722916235989,-1.0,-1.0,3
3.748004829744798,51.961476576839374,27.78498039413285,-3.36132411072186,1.0,1.0,1
12.696111683042025,40.27462230013094,-22.36673385626073,9.628421432918742,-1.0,-1.0,3
83.28400425850816,106.06601903948969,-3.2728686121316066,-11.367192138662162,-1.0,-1.0,3
80.08807465586585,67.91999591753984,-27.02919219476771,2.0344008245688556,-1.0,-1.0,3
24.7987927127105,112.82004350194435,-20.16521334824652,10.154709607458663,1.0,1.0,1
54.01541987870724,45.785438230860635,1.3343678897421896,19.383138626566208,-1.0,-1.0,3
61.38955042860107,24.158153325294517,-2.1526431186153587,28.653434713873082,-1.0,-1.0,3
87.0384174700491,103.79532132169929,25.617368651860716,-7.16174376532004,-1.0,1.0,2
61.10450141919512,80.32420013786404,4.492253422258116,15.044996889327457,-1.0,-1.0,3
42.43201378882067,86.05279725785769,0.4516619904146957,-3.1276926698755076,-1.0,-1.0,3
38.6700362539039,27.019295348850093,-13.015170484852952,17.68436365455161,-1.0,-1.0,3
43.73644446460397,44.52577860105754,4.0988172554566376,2.568618631834319,-1.0,-1.0,3
65.88924050683747,16.39643556227611,4.403928772382137,-27.61042861877691,-1.0,-1.0,3
87.01408191172784,40.03599913776791,23.232814901597415,-19.62367239116618,-1.0,-1.0,3
46.48189444347737,84.0207337815915,23.71010320140016,-25.698975746340555,1.0,1.0,1
26.288277169233094,98.84549945006867,-5.0951563833895435,-25.22739346069182,1.0,-1.0,0
25.192911573762952,112.93464064072418,-7.813182855071435,-32.996982464907525,1.0,-1.0,0
75.10939946385774,48.06871758132927,15.699324914855652,10.583308552996172,-1.0,-1.0,3
82.02373881554321,38.589474783637954,-25.352643460216623,-3.9530492914521425,-1.0,-1.0,3
12.317251825704247,103.57647255969903,-16.431674077772954,19.01241553031884,1.0,1.0,1
8.522767981607458,49.54267625799073,-12.9099410435946,1.4017601644372846,1.0,1.0,1
60.254499048132274,55.13233763659373,2.3473085551394064,-22.02596161823476,-1.0,-1.0,3
16.32497793088443,33.92886077769043,-19.20622316844998,15.034221071214176,-1.0,-1.0,3
82.81709066472145,15.821977120445338,-16.04895562192926,-29.416671583834912,-1.0,1.0,2
32.412798044559295,31.176150015178017,-22.98662095658169,-24.6350063813874,1.0,1.0,1
16.09944943117198,30.263031391471515,-1.0621247076668574,-18.089056699345214,1.0,-1.0,0
92.25510630377012,91.62417387880147,3.821852651921539,18.346252560385572,-1.0,-1.0,3
18.22210882805726,80.32666666898116,-28.047017733244417,-14.323287391844179,1.0,1.0,1
29.902568069117685,17.210070750060925,-24.13768872635496,0.012574811835790456,-1.0,-1.0,3
17.054112728821746,11.844707288871628,22.236063610864775,16.937682329937452,-1.0,-1.0,3
13.318026239204787,62.036522401693176,8.791976239267818,-33.01011997418257,1.0,1.0,1
4.072505600971123,72.39518665753106,29.697166146153634,23.065785628903818,-1.0,-1.0,3
7.428750098097491,83.84245312173007,-3.352387877603899,24.401515775289077,-1.0,-1.0,3
19.114864151713565,43.302805318905556,-18.221144571452037,-18.286517992151428,1.0,1.0,1
7.231429397463188,71.81931733216464,16.82478123990925,-28.138330637315555,1.0,1.0,1
59.93209397887518,76.58642932399587,-15.460512633604463,-11.434854505443987,-1.0,1.0,2
68.71002362635163,13.37746673647339,-1.9474805008952458,12.051538521039951,-1.0,-1.0,3
40.57578476953877,118.99481737478584,-1.853937574818957,-4.606213877115195,1.0,-1.0,0
33.16312750130084,113.95629848713033,22.346680430924565,-3.4530459244730487,1.0,1.0,1
51.44357122817855,51.36944698568072,-6.344592204696049,15.470009892716185,-1.0,-1.0,3
87.75048433899164,75.28513509814908,16.55803016243106,6.769186845247454,-1.0,-1.0,3
85.41089942857619,51.74675641278819,13.578843647603954,8.116637572559235,-1.0,-1.0,3
6.260556077253611,102.28408952034911,21.863280122821145,11.41409245658756,1.0,1.0,1
19.78684414045936,19.952081621120286,2.644003506271055,-13.38273663929272,1.0,-1.0,0
25.20099736823081,29.206842120783744,-2.676136138145001,-0.8500948016599565,-1.0,-1.0,3
26.43998243155676,89.94459123386477,-4.863008904503598,-26.162831118514912,1.0,-1.0,0
57.98079987079173,36.95956011141241,-11.737410682780762,22.706317801808133,-1.0,-1.0,3
42.793717718912845,118.53312502591294,24.419285623624027,27.874458079215906,-1.0,-1.0,3
6.826903752904211,101.88143958246529,9.889351652439558,-31.447767585002193,1.0,1.0,1
38.614185569038014,101.23793760479143,-2.217874616034706,28.47453224051816,-1.0,-1.0,3
53.32778897432845,28.450600640959387,-17.714414856549528,14.377478080742101,-1.0,-1.0,3
11.963846484564165,31.97631337700986,-10.359582938009169,-19.6601284550945,1.0,1.0,1
83.67893827127885,99.26151380614125,17.49984396702019,-32.599917652618714,1.0,1.0,1
7.0922629135802175,56.58454839067861,16.37323309495082,11.790810643103363,-1.0,1.0,2
92.63450316377009,91.94824255245946,13.9946399500013,18.95646680481262,-1.0,-1.0,3
11.7130878748278,78.79674103557717,25.260189231314378,9.733489273818336,1.0,1.0,1
84.67034525657976,105.72655029640804,-9.708333331412735,-5.364899547321734,-1.0,1.0,2
90.46000810490648,97.70550845285061,9.597390165085685,-25.357883082121393,-1.0,1.0,2
97.99792669748608,83.66374328183814,-11.063911186188477,22.019072802660126,-1.0,-1.0,3
80.59853626681218,79.853112399186,26.97782088303814,-6.458751465867451,-1.0,-1.0,3
78.38879899559024,97.79443282761154,8.014225155461808,15.715218205131798,-1.0,-1.0,3
64.96336104756367,64.53959242855478,19.333256769485082,6.036461560605872,-1.0,-1.0,3
78.34164274865664,67.43202576009304,-26.55858423000225,0.5195155418957782,-1.0,-1.0,3
15.186116424488414,113.50858370624744,17.085433395126508,-18.82449809425766,1.0,1.0,1
54.53466752286845,97.32295952595226,13.319153133966317,5.643889864951916,-1.0,1.0,2
52.39384127866062,106.94984622117919,-26.864465123922024,-23.636098445072818,1.0,1.0,1
86.04207012401064,84.12504452880876,4.944687322135053,-30.324538537886593,-1.0,-1.0,3
47.35433782816455,51.27873962566475,-15.68084384505529,30.07443002523417,-1.0,-1.0,3
39.73877061783464,111.75888498812391,28.510559553711275,-17.897856393533317,1.0,1.0,1
64.67720058123679,37.71430016393457,25.072225777373106,-20.343914586478153,-1.0,1.0,2
28.113405115082916,44.942399900929026,-12.009697564511416,31.617938144526654,-1.0,-1.0,3
15.697304273487774,34.92569298132837,-7.501100868414468,-14.300037638672013,1.0,-1.0,0
48.83197285432709,88.59127497983981,-15.224567591208595,-24.72514962235885,1.0,1.0,1
42.85515812229873,74.54553193289111,-0.20421288527187542,-1.0551807553885055,-1.0,-1.0,3
